Names,Colley
Allen Central,0.536480846574691
Ballard Memorial,0.394294931098363
Beechwood,0.610937301859102
Bellevue,0.574950859614978
Berea,0.339060427849466
Bethlehem,0.290950618477952
Betsy Layne,0.0554906828662868
Bishop Brossart,0.338566360129555
Bracken County,-0.0452974383638911
Campbellsville,0.455418348802249
Caverna,-0.068022866173688
Clinton County,0.0928445693775949
Crittenden County,0.670735390420458
Dayton,0.0851805084110043
Eminence,0.319264744936849
Fairview,0.53361156019026
Frankfort,0.466651517713932
Fulton City,0.273797827582362
Fulton County,0.139017795661994
Gallatin County,0.178533075343998
Harlan,0.443930952334744
Hazard,0.576818305402007
Holy Cross (Louisville),0.426099856592918
Jenkins,0.0120308241251349
Kentucky Country Day,0.275223691525899
Lexington Christian,0.907545934216691
Ludlow,0.351397615150587
Lynn Camp,0.382754908473435
Mayfield,0.782779973974995
Nicholas County,0.283401836295358
Paintsville,0.309584010931651
Paris,0.101288410100712
Phelps,0.227752304150667
Pikeville,0.469808600377149
Pineville,0.263739445852223
Raceland,0.577639418655734
South Floyd,-0.00833199384765598
Trimble County,0.141847806445421
Walton-Verona,0.112888090047972
Williamsburg,0.341973283128362
Bardstown,0.338804409548286
Bath County,0.143574005870522
Caldwell County,0.515890200886571
Carroll County,0.376475740865587
Christian Academy-Louisville,0.654420046735292
Corbin,0.740643542568641
Danville,0.485096160278622
DeSales,0.769084106359905
Fort Campbell,0.965411716920884
Fort Knox,0.193799442562945
Glasgow,0.462871770915446
Green County,0.673316048700625
Hancock County,0.51953307952233
Heath,0.449049937844021
Holy Cross (Covington),0.614578631630349
Knott County Central,0.164662262626925
Leslie County,0.28503959513359
Lloyd Memorial,0.385240846900954
Metcalfe County,0.28996683170803
Middlesboro,0.340706052505135
Monroe County,0.706598374989138
Morgan County,0.171660985556286
Murray,0.833406107459546
Newport,0.219848295390552
Newport Central Catholic,0.610117180639703
Owen County,0.260789948956739
Owensboro Catholic,0.413911570240922
Prestonsburg,0.856074542455862
Reidland,0.409383775657593
Shelby Valley,0.618231622329758
Todd County Central,0.0822604449577491
Trigg County,0.642940816259752
Washington County,0.245855336338341
Adair County,0.203451751208939
Belfry,0.737724950000733
Breathitt County,0.55843976426627
Butler County,0.356240852283421
Casey County,0.174145061976932
Central,0.680328717085093
East Ridge,0.325641765077406
Edmonson County,0.500618647746756
Elizabethtown,0.389192996148703
Estill County,0.493713789617078
Fleming County,0.493384270044371
Garrard County,0.349259204312368
Hart County,0.152449380922605
Henry County,0.6482429945695
Jackson County,-0.0803953078508624
Lewis County,0.304827826663739
