name,region,id,rating,massey,colley,elo,wins,losses,games_played
Trinity (Louisville),7,245,103.98,105.35,103.62,102.95,35,3,33
Scott County,11,219,95.73,98.18,94.77,94.25,34,5,30
Bullitt East,6,36,92.73,95.54,94.04,88.61,27,5,28
Madison Central,11,152,91.85,91.15,95.07,89.33,31,2,33
Moore,6,172,90.76,93.09,92.96,86.23,28,5,31
Pleasure Ridge Park,6,201,90.64,97.35,91.02,83.54,26,7,26
Ballard,7,9,86.75,95.43,84.58,80.24,24,9,23
George Rogers Clark,10,97,86.41,85.28,87.18,86.77,31,6,37
Perry County Central,14,195,86.41,87.02,89.19,83.04,23,5,20
Bowling Green,4,26,86.13,84.63,87.24,86.54,29,7,33
Oldham County,8,185,86.05,85.24,85.02,87.89,31,6,32
Holy Cross (Covington),9,119,85.07,84.25,88.05,82.91,28,3,30
Jeffersontown,6,126,81.92,89.63,81.02,75.11,21,11,30
Henry Clay,11,113,81.73,85.01,83.2,76.98,22,9,31
Lexington Catholic,11,141,81.29,84.3,82.82,76.76,24,8,31
Marshall County,1,158,80.55,79.85,79.23,82.59,32,3,31
Warren Central,4,253,80.14,81.09,77.61,81.7,25,9,32
Knott County Central,14,132,79.83,78.16,80.54,80.78,29,6,33
Southwestern,12,233,78.89,83.96,73.77,78.94,29,9,33
East Jessamine,12,75,78.66,79.68,78.69,77.61,28,5,33
Hopkinsville,2,122,78.47,78.25,76.9,80.25,32,3,34
St. Xavier,7,239,78.01,81.34,75.14,77.55,23,9,32
Rowan County,16,212,77.11,78.07,73.74,79.53,26,8,33
Boone County,9,24,76.33,77.06,77.84,74.09,27,8,34
Dixie Heights,9,71,76.19,82.61,76.75,69.22,20,11,24
Butler,6,38,75.72,82.49,73.97,70.7,19,11,28
John Hardin,5,128,75.62,77.52,71.81,77.54,23,9,31
Simon Kenton,8,226,75.55,80.68,74.87,71.11,23,8,29
Holmes,9,118,75.52,78.77,75.01,72.79,23,7,29
Woodford County,11,267,75.42,78.29,72.08,75.88,22,13,35
Newport Central Catholic,9,178,75.14,80.09,74.55,70.77,22,9,29
Ohio County,3,184,74.91,75.82,72.63,76.29,29,3,29
Fern Creek,6,86,74.15,81.3,71.73,69.42,17,14,28
DuPont Manual,7,73,73.43,86.18,69.87,64.25,19,11,26
Bardstown,5,12,73,77.92,70.5,70.57,25,10,34
Glasgow,4,98,72.87,80.78,70.59,67.24,23,8,31
Eastern,7,77,72.67,83.37,64.74,69.92,17,14,27
Buckhorn,14,34,72.08,70.08,71.26,74.9,26,6,30
Collins,8,55,71.99,75.38,69.24,71.35,24,11,33
Russell County,4,214,71.44,74.55,69.04,70.73,24,7,31
South Oldham,8,230,71.37,81.56,67.36,65.2,20,10,30
Breathitt County,14,30,71.23,75.04,70.08,68.58,23,6,29
Covington Catholic,9,61,71.01,79.68,68.71,64.64,17,14,26
Muhlenberg County,3,174,71.01,78.05,67.62,67.35,22,11,31
Southern,6,232,70.72,78.66,69.58,63.94,22,10,32
Montgomery County,10,170,70.06,74.94,69.82,65.42,23,11,34
Pulaski County,12,205,69.98,76.49,64.04,69.39,21,11,30
Clay County,13,53,69.66,76.09,66.85,66.04,24,11,34
Owen County,8,186,69.44,74.54,65.99,67.79,23,11,34
Bullitt Central,6,35,69.05,74.27,68.91,63.96,21,9,30
Clinton County,4,54,68.74,74.44,66.31,65.48,24,7,30
Ashland Blazer,16,6,68.67,74.72,61.94,69.36,23,12,32
Male,7,156,68.67,75.45,64.14,66.42,18,15,32
Harlan County,13,107,68.22,72.23,67.83,64.61,27,6,26
North Oldham,8,183,67.85,75.19,66.74,61.64,19,11,28
Greenwood,4,104,67.57,70.75,64.97,67,20,9,29
Mason County,10,159,67,71.34,62.78,66.87,18,14,32
Bishop Brossart,10,23,66.98,72.3,67.76,60.87,20,8,28
Gallatin County,8,95,66.75,73.77,64.39,62.11,22,9,30
West Jessamine,12,259,66.7,73.95,62.68,63.46,19,14,33
Grayson County,3,101,66.56,70.55,63.93,65.22,25,7,32
Bell County,13,17,66.39,70.63,65.56,62.98,22,9,27
Doss,6,72,66.12,77.53,62.67,58.16,17,13,28
Sheldon Clark,15,224,66.12,68.92,63.55,65.89,26,7,32
Lafayette,11,135,66.06,77.78,57.64,62.76,13,19,30
Franklin County,11,91,65.97,74.69,61.98,61.25,17,16,31
Knox Central,13,133,65.87,69.87,62.28,65.47,24,8,27
Madisonville-North Hopkins,2,154,65.5,70.81,58.77,66.92,23,9,29
Campbell County,10,43,65.44,72.14,60.77,63.4,19,13,31
Barbourville,13,11,65.39,70.19,65.03,60.97,23,5,26
Logan County,4,146,64.68,71.57,60.2,62.28,20,11,29
Bryan Station,11,33,64.48,75.68,57.49,60.27,12,21,32
Cooper,9,58,64.15,70.58,60.87,60.99,16,15,31
Fairdale,6,84,64.1,76,59.53,56.77,13,17,26
Bethlehem,5,21,63.86,69.63,61.83,60.12,22,6,28
Paducah Tilghman,1,190,63.85,65.92,59.06,66.56,18,14,26
LaRue County,5,134,63.71,70.38,60.32,60.42,23,8,30
Lincoln County,12,143,63.15,72.72,58.22,58.5,19,14,32
West Carter,16,258,63.07,67.68,59.55,61.98,25,8,33
Elizabethtown,5,79,63.06,72.4,61.04,55.75,16,12,28
Iroquois,6,123,62.94,74.92,58.11,55.81,14,11,23
Hazard,14,110,62.22,69.85,57.43,59.39,20,12,32
Johnson Central,15,129,61.89,64.71,58.97,62,25,11,35
Central,7,49,61.78,77.69,55.28,52.35,14,15,27
Tates Creek,11,240,61.76,74.1,56.92,54.26,12,16,26
Lexington Christian,11,142,61.65,69.65,60.01,55.27,17,12,27
Graves County,1,100,61.18,62.91,59.65,60.96,19,14,26
Harrison County,10,108,61.16,68.45,55.08,59.96,17,12,27
Paul Laurence Dunbar,11,193,61.08,74.23,58.21,50.8,17,15,32
Pendleton County,10,194,60.97,69.15,58.38,55.37,18,14,32
Anderson County,8,4,60.69,68.8,58.11,55.16,21,9,30
Christian Academy-Louisville,7,51,60.54,68.99,54.83,57.8,14,17,26
Henderson County,2,112,60.49,66.74,54.77,59.98,18,15,27
Webster County,2,257,60.33,68.49,53.33,59.17,20,11,31
North Laurel,13,182,60.12,64.48,54.7,61.17,21,15,36
Letcher County Central,14,139,59.95,68.13,54.89,56.81,19,14,27
Scott,10,218,59.6,68.13,55.21,55.46,15,15,29
Daviess County,3,66,59.54,66.53,51.48,60.63,17,14,31
Fleming County,16,87,59.38,68.97,52.78,56.38,16,17,32
Betsy Layne,15,22,58.91,59.19,57.59,59.95,23,6,29
Boyle County,12,28,58.8,67.12,49.18,60.08,13,16,28
Apollo,3,5,58.74,65.91,51.37,58.93,17,15,30
Corbin,13,59,58.45,63.39,53.62,58.33,19,11,21
St. Mary,1,237,58.2,63.08,53.45,58.09,21,11,31
North Hardin,5,181,58.01,69.09,47.01,57.91,12,18,30
Powell County,14,203,57.88,63.72,52.45,57.47,20,13,33
Barren County,4,13,57.65,64.75,52.89,55.32,20,13,33
Warren East,4,254,57.63,67.68,53.4,51.82,15,13,27
Walton-Verona,8,252,57.62,66.83,53.59,52.44,18,12,27
Central Hardin,5,50,57.5,66.49,52.86,53.15,13,14,27
Marion County,5,157,57.37,65.05,53.41,53.66,20,12,31
Russellville,4,215,57.32,62.44,52.88,56.65,17,12,28
Pikeville,15,199,57.16,60.59,54.17,56.72,20,12,29
Wayne County,12,256,57.1,66.58,51.77,52.96,17,16,30
University Heights,2,248,56.93,66.36,50.96,53.46,14,12,23
Heath,1,111,56.3,59.75,52.44,56.69,18,12,29
Lloyd Memorial,9,145,56.2,62.76,48.71,57.14,16,16,32
Beth Haven,6,20,55.64,62.01,51.34,53.58,21,9,26
Mayfield,1,160,55.3,60.34,52.14,53.42,16,11,26
Meade County,3,163,55.11,65.06,46.96,53.3,17,13,26
St. Henry,9,236,54.83,64.95,50.41,49.15,12,14,25
Russell,16,213,54.74,64.94,46.79,52.5,18,14,29
Louisville Collegiate,7,148,54.66,64.43,48.72,50.82,17,11,28
Danville,12,65,54.11,66.12,44.78,51.44,13,15,27
Conner,9,57,53.61,64.69,48.38,47.76,9,18,26
Breckinridge County,3,31,53.29,62.37,45.35,52.16,18,13,31
East Ridge,15,76,52.78,57.36,46.63,54.34,19,13,25
DeSales,6,69,52.66,66.7,46.36,44.93,11,16,27
Augusta,10,8,52.46,59.84,46.14,51.42,19,13,31
Christian County,2,52,52.38,60.56,44.02,52.56,9,22,27
Greenup County,16,103,52.37,57.67,44.19,55.25,18,14,29
Middlesboro,13,167,51.92,56.96,46.72,52.09,18,14,32
Kentucky Country Day,7,130,51.76,62.14,42.87,50.29,14,13,25
Ryle,9,216,51.52,65.23,43.08,46.25,7,19,24
Seneca,7,220,51.48,62.77,43.45,48.21,7,22,24
Atherton,7,7,49.82,67.39,44.5,37.59,9,18,27
Western,6,260,49.79,62.98,41.88,44.5,11,20,30
Livingston Central,2,144,49.66,52.9,45.1,50.97,21,11,31
South Laurel,13,229,49.5,60.98,41.25,46.26,11,22,32
Adair County,5,1,49.43,58.29,45.24,44.75,19,12,31
East Carter,16,74,49.36,57.83,39.14,51.13,15,17,31
Taylor County,5,241,49.24,59.01,42.45,46.26,16,14,30
Highlands,9,117,48.78,62.17,40.08,44.08,10,19,27
Fairview,16,85,48.68,55.24,41.68,49.13,17,14,31
