name,region,id,rating,massey,colley,elo,wins,losses,games_played
Ballard,7,9,100.55,96.94,106.43,98.26,32,5,32
Scott County,11,217,97.05,97.97,98.84,94.35,29,7,28
Trinity (Louisville),7,242,94.6,94.54,100.28,88.99,26,4,28
Shelby Valley,15,221,92.59,92,89.69,96.07,32,4,32
Lexington Catholic,11,140,90.9,93.24,94.73,84.75,20,5,20
Christian County,2,52,90.41,90.11,92.86,88.26,30,5,33
Holmes,9,116,89.08,87.18,91.13,88.93,25,6,26
Eastern,7,75,86.54,93.86,88.02,77.73,21,9,26
George Rogers Clark,10,95,86.49,90.84,85.21,83.42,26,7,31
Warren Central,4,250,85.97,85.28,87.51,85.11,23,9,29
Mason County,10,158,85.1,82.79,86.83,85.68,25,7,31
Bowling Green,4,26,84.79,83.94,87.34,83.1,28,4,27
Jeffersontown,7,124,84.72,90.7,85.8,77.67,22,8,28
Tates Creek,11,237,83.14,86.79,82.34,80.29,21,7,28
DuPont Manual,7,71,81.95,89.13,80.56,76.15,21,10,28
Seneca,7,218,81.9,87.52,85.33,72.86,19,10,29
Shelby County,8,220,81.8,83.4,83.3,78.69,24,6,30
Male,7,155,81.01,86.64,78.58,77.8,16,14,30
Newport,9,176,80.67,81.11,80.08,80.83,29,6,34
Lafayette,11,134,80.45,84.29,83.14,73.92,22,7,29
Moore,7,171,80.25,84.79,80.88,75.1,25,6,28
Corbin,13,58,78.89,79.11,75.29,82.28,27,4,30
West Jessamine,12,256,78.83,79.96,76.86,79.67,27,8,33
McCreary Central,12,160,78.19,80.3,77.42,76.86,24,7,30
North Hardin,5,180,77.76,75.61,79.04,78.63,27,5,30
Iroquois,6,121,76.68,84.71,76.27,69.05,22,9,31
Knott County Central,14,131,76.67,76.61,77.48,75.93,26,7,33
South Oldham,8,228,76.54,81.32,72.31,75.98,27,6,33
Boone County,9,24,76.5,83.65,74.22,71.62,19,9,27
Paducah Tilghman,1,190,76.46,74.88,73.6,80.89,27,7,26
Newport Central Catholic,9,177,75.74,84.4,70.85,71.98,19,8,25
Scott,10,216,75.27,78.55,74.52,72.72,18,10,28
Franklin County,11,89,75.19,80.86,74.5,70.22,20,8,27
Pleasure Ridge Park,6,200,74.9,80.69,75.34,68.67,18,8,19
Perry County Central,14,195,74.25,77.71,72.14,72.89,21,9,27
Graves County,1,98,73.73,73.8,71.61,75.77,28,5,27
Russell County,4,212,73.35,75.53,74.55,69.97,21,4,24
St. Xavier,7,236,73,82.69,72.59,63.72,15,13,28
