name,region,id,rating,massey,colley,elo,wins,losses,games_played
Ballard,7,10,95.22,98.44,97.9,89.34,32,2,27
Male,7,158,92.79,96.76,92.49,89.13,32,4,27
Madisonville-North Hopkins,2,156,88.35,93.47,88.42,83.16,28,4,25
Covington Catholic,9,61,87.56,90.73,91.76,80.19,22,6,21
North Hardin,5,186,86.76,88.9,87.94,83.45,30,4,34
Lafayette,11,137,85.93,85.39,82.59,89.8,25,11,35
Pleasure Ridge Park,6,206,84.72,89.46,83.88,80.82,26,4,24
Newport Central Catholic,9,183,84.21,88.74,85.3,78.59,27,6,31
Madison Central,11,154,83.05,87.68,82.1,79.36,23,8,30
Lexington Catholic,11,143,82.22,87.73,79.38,79.55,25,8,28
Bowling Green,4,27,82.12,85.93,81.38,79.05,23,7,29
Fairdale,6,85,81.69,83.29,81.54,80.25,26,8,29
Scott County,8,225,81.58,85.83,82.19,76.7,24,6,24
Paducah Tilghman,1,195,80.98,87.11,80.63,75.2,28,5,25
Conner,9,58,80.83,83.79,82.62,76.07,23,6,27
Henderson County,2,115,80.79,85.36,82.41,74.59,24,5,21
Oldham County,8,189,80.79,84,80.34,78.05,27,5,31
Russellville,4,221,80.55,84.31,78.5,78.84,24,8,32
Moore,7,176,80.12,87.16,81.47,71.72,24,6,27
South Laurel,12,235,79.78,81.3,78.7,79.34,27,7,32
Simon Kenton,9,232,78.74,86.2,79.84,70.17,22,9,30
St. Xavier,7,243,78.7,86.67,78.38,71.03,20,10,26
Scott,9,224,77.54,83.74,80.95,67.94,22,7,29
Clay County,13,56,77.4,78.67,76,77.52,25,8,32
Graves County,1,103,77.14,83.58,74.58,73.26,24,5,20
Muhlenberg North,3,178,76.73,84.91,72.2,73.07,24,8,28
Highlands,9,120,76.58,81.5,74.2,74.04,22,9,30
Glasgow,4,101,76.23,79.46,78.24,70.99,26,6,30
DuPont Manual,7,73,76.2,84.03,76.6,67.98,18,8,25
Warren Central,4,258,76.16,82.58,74.43,71.46,24,7,31
Owensboro,3,192,76.12,83.47,78.72,66.16,22,4,23
Campbell County,10,44,75.85,76.25,75.4,75.92,22,8,30
Paul Laurence Dunbar,11,198,75.12,81.59,74.09,69.66,19,7,23
Mason County,10,161,74.98,76.76,73.96,74.21,25,7,30
Shelby County,8,228,74.9,81.89,70.06,72.75,25,7,27
Shelby Valley,15,229,74.74,74.84,74.22,75.16,27,3,28
Marshall County,1,160,74.45,80.41,72.54,70.4,24,7,27
Washington County,5,260,73.73,75.01,77.03,69.14,27,4,31
Bell County,13,18,73.16,80.64,67.33,71.51,26,5,27
Grayson County,3,104,72,75.07,71.49,69.43,23,8,31
Bryan Station,11,34,71.6,79.01,70.45,65.34,15,9,23
Dixie Heights,9,71,71.17,77.95,71.29,64.27,19,10,28
East Jessamine,11,75,70.52,77.38,71,63.17,22,7,29
Rowan County,16,218,70.28,73.11,67.35,70.39,28,5,33
Ashland Blazer,16,7,70.02,69.11,66.04,74.92,22,10,29
Corbin,13,59,69.91,77.03,63.07,69.63,24,8,29
Iroquois,6,126,69.78,77.44,66.47,65.43,14,13,26
Carlisle County,1,46,69.52,72.19,67.73,68.63,23,6,28
Owensboro Catholic,3,193,69.22,77.31,66.93,63.41,19,8,27
DeSales,6,69,68.79,72.07,70.86,63.44,22,7,28
Campbellsville,5,45,68.34,75.13,65.79,64.1,21,8,28
Allen Central,15,3,67.87,66.86,66.41,70.35,27,6,32
Frankfort,11,93,67.65,73.65,65.13,64.15,20,8,25
Russell,16,219,67,69.99,65.66,65.34,22,8,25
Somerset,12,233,66.95,71.87,69.3,59.68,21,9,30
Wayne County,12,261,66.76,76.96,64.7,58.62,24,7,28
Hopkins County Central,2,124,66.73,72.93,62.94,64.32,21,9,28
Magoffin County,15,157,66.73,65.15,66.84,68.19,23,7,29
Cawood,13,50,66.58,74.81,61.59,63.35,24,5,28
Perry County Central,14,200,65.73,67.64,61.36,68.19,19,10,27
Garrard County,12,99,65.44,66.25,64.36,65.7,19,8,25
Montgomery County,10,174,65.33,72.14,60.85,62.99,20,9,29
Franklin County,11,94,65.3,71.88,65.35,58.67,17,10,27
Central Hardin,5,52,65.22,73.89,64.27,57.51,17,9,26
Butler,6,39,65.21,78.49,63.27,53.88,17,11,26
Henry Clay,11,116,65.15,74.25,60.23,60.99,14,15,27
Todd County Central,4,246,64.86,72.06,62.02,60.51,20,8,26
Lincoln County,12,145,64.49,74.61,61.22,57.64,17,11,27
Wolfe County,14,272,64.36,65.35,61.77,65.95,21,6,27
Webster County,2,262,63.8,68.55,63.71,59.13,20,9,22
Bullitt Central,8,36,63.7,68.03,58.99,64.07,20,10,29
St. Henry,9,240,63.54,74.13,59.46,57.04,15,13,26
North Laurel,12,187,63.46,67.63,59.84,62.91,18,14,29
Harrodsburg,12,111,63.37,66.2,60.96,62.94,22,8,30
Breckinridge County,3,32,63.25,71.44,58.82,59.47,18,9,26
Edmonson County,4,77,62.9,67.94,64.26,56.49,18,7,25
Elizabethtown,5,78,62.85,68.6,59.59,60.35,14,12,26
South Floyd,15,234,62.81,63.29,57.07,68.08,21,11,32
Mayfield,1,162,62.11,69.83,60.67,55.84,18,11,29
Murray,1,180,62.04,68.85,59.1,58.19,17,11,25
George Rogers Clark,10,100,61.45,68.68,60.48,55.19,13,13,26
Nelson County,5,181,61.22,67,56.31,60.34,16,14,30
Owsley County,14,194,61.18,61.03,59.67,62.84,21,7,28
Bourbon County,10,26,61.04,71.87,58.33,52.94,13,13,24
Central,6,51,60.98,64.27,60.01,58.66,13,7,18
Danville,12,65,60.98,67.08,59.46,56.38,19,11,30
Grant County,8,102,60.75,67.63,57.46,57.17,16,13,29
Metcalfe County,4,168,60.47,64.07,58.31,59.04,22,10,32
Silver Grove,10,231,59.9,60.29,55.87,63.53,27,3,30
