name,region,id,rating,massey,colley,elo,wins,losses,games_played
Ballard,7,9,100.85,101,103.69,97.87,32,5,29
Trinity (Louisville),7,248,100.62,101.84,103.01,97.01,28,6,28
Madison Central,11,152,98.57,97.36,98,100.36,32,5,34
Bullitt East,6,36,94.57,97.15,97.14,89.43,29,5,26
John Hardin,5,127,90.83,89.59,92.79,90.12,29,4,32
Holmes,9,117,90.11,87.97,93.16,89.19,32,3,31
Hopkinsville,2,121,89.16,89.64,88.36,89.47,33,5,35
Montgomery County,10,170,87.97,89.84,83.93,90.12,33,5,36
Newport Central Catholic,9,178,87.64,85.55,90.39,86.98,30,3,31
Scott County,11,221,86.98,89.95,88.43,82.57,24,8,28
Pleasure Ridge Park,6,202,86.13,92.08,82.9,83.4,25,8,27
Henry Clay,11,112,85.82,93.2,86.67,77.59,23,10,31
Covington Catholic,9,61,85.19,87.27,86.67,81.61,27,7,29
Warren Central,4,256,84.35,83.62,84.02,85.41,28,7,33
Butler,6,38,82.53,86.62,82.59,78.39,24,8,29
Paul Laurence Dunbar,11,194,81.93,89.83,80.16,75.8,19,10,25
Cooper,9,58,81.27,83.13,82.55,78.13,24,6,29
Collins,8,55,80.97,85.26,81.74,75.91,21,7,28
Male,7,156,80.84,84.86,80.53,77.11,25,9,31
Central,7,49,80.69,83.17,82.06,76.85,23,6,29
Lafayette,11,135,80.21,88.21,79.44,73,16,11,23
Henderson County,2,111,80.13,81.94,81.66,76.78,26,6,29
Knott County Central,14,132,79.15,80.16,75,82.29,30,6,33
Moore,6,172,79.05,79.5,81.35,76.3,23,8,28
Pulaski County,12,206,78.83,85.26,77.46,73.76,23,7,27
South Oldham,8,232,78.82,82.26,76.22,77.99,24,8,32
Lexington Catholic,11,141,78.52,84.59,75.47,75.5,22,11,25
Perry County Central,14,196,77.83,77.47,77.97,78.06,26,8,33
North Hardin,5,181,77.63,81.19,76.94,74.75,24,9,33
St. Xavier,7,241,77.52,85.46,76.9,70.2,19,10,24
Oldham County,8,185,77.18,76.48,75.59,79.48,25,8,30
Bishop Brossart,10,23,76.95,78.67,75.06,77.13,26,6,30
Fairdale,6,83,76.65,86.69,74.27,68.99,19,11,27
Russell County,4,216,76.24,76.78,75.31,76.64,26,6,32
Bowling Green,4,26,75.71,78.95,72.9,75.28,18,12,28
Wayne County,12,259,75.55,80.18,71.56,74.9,27,8,31
Graves County,1,99,74.6,75.07,73.65,75.09,27,9,30
Southwestern,12,235,74.43,82.47,72.06,68.76,22,9,31
Marshall County,1,158,73.82,74.23,72.98,74.26,26,6,27
Fleming County,16,86,73.6,74.21,72.33,74.26,28,7,35
Barren County,4,13,73.22,72.9,73.77,72.98,25,6,31
Holy Cross (Covington),9,118,73,78.35,70.19,70.46,16,12,26
Clay County,13,53,72.56,72.05,69.43,76.18,26,7,29
Bryan Station,11,33,71.97,80.36,71.05,64.49,18,11,29
Elizabethtown,5,78,71.27,78.64,68.52,66.65,16,14,30
Simon Kenton,8,228,70.8,76.11,68.31,67.97,19,11,30
Hazard,14,109,70.03,79.4,65.55,65.14,23,6,24
Ohio County,3,184,69.93,71.78,69.31,68.69,25,8,30
West Jessamine,12,262,69.47,79.25,65.57,63.58,18,12,29
North Oldham,8,183,69.17,75.23,64.44,67.85,18,11,29
Calloway County,1,41,68.99,68.84,68.81,69.31,23,9,27
Doss,6,71,68.55,75.72,66.97,62.96,19,11,29
East Jessamine,12,74,68.55,71.4,65.66,68.59,23,8,31
Bardstown,5,12,68.5,73.36,65.35,66.78,23,10,33
Russell,16,215,68.29,71.57,65.74,67.56,26,8,34
Owensboro,3,188,68.02,75.06,65.58,63.41,19,11,28
Anderson County,8,4,67.93,72.42,65.78,65.59,22,5,27
Eastern,7,76,67.66,78.27,63.54,61.18,13,16,28
Johnson Central,15,128,67.18,70.49,62.29,68.76,22,11,32
Grant County,8,98,66.78,71.54,63.6,65.2,24,6,30
Jeffersontown,6,125,65.75,75.61,63.62,58,12,15,27
Scott,10,220,65.61,72.85,60.54,63.45,16,15,31
Somerset,12,229,65.54,70.17,62.43,64.01,20,10,29
Warren East,4,257,65.17,68.63,66.4,60.48,21,8,28
Harlan County,13,106,65.07,71.98,60.31,62.92,25,8,27
Mason County,10,159,65,71.05,61.27,62.68,17,10,27
Ashland Blazer,16,6,64.67,66.95,61.64,65.43,23,10,30
Seneca,7,222,64.61,72.86,62.27,58.69,16,15,31
Bethlehem,5,21,64.43,68.81,60.77,63.71,25,6,31
Dixie Heights,9,70,64.21,72.49,60.7,59.45,17,14,30
Apollo,3,5,64.12,70.75,65.88,55.73,17,12,27
Newport,9,177,63.97,68.86,62.3,60.75,21,11,30
Corbin,13,59,63.89,67.81,61.3,62.55,24,7,26
LaRue County,5,134,63.61,68.72,58.29,63.82,21,8,29
Christian County,2,52,63.43,71.04,60.64,58.62,15,15,28
DuPont Manual,7,72,62.93,72.47,61.12,55.19,15,16,30
Christian Academy-Louisville,7,51,62.61,72.49,59.96,55.38,13,16,25
Woodford County,11,270,62.4,70.97,58.36,57.87,16,15,31
Iroquois,6,122,61.91,73.27,57.26,55.2,17,14,30
Mayfield,1,160,61.49,67.52,55.4,61.56,18,12,30
Western,6,263,61.14,71.35,57.61,54.47,9,13,22
Owen County,8,187,61.03,64.58,59.18,59.33,20,10,29
Madisonville-North Hopkins,2,154,61.02,69.47,55.33,58.27,18,13,27
Madison Southern,11,153,60.98,66.83,58.51,57.6,17,12,28
Louisville Collegiate,7,148,60.94,70.42,55.12,57.28,16,9,25
St. Mary,1,239,60.83,69.04,54.87,58.58,19,14,28
Harrison County,10,107,60.82,69.71,56.23,56.52,20,13,33
Model,11,168,60.46,66.1,56.83,58.46,23,7,30
Breathitt County,14,30,60.41,63.54,56.2,61.49,17,13,30
Rowan County,16,214,60.3,63.07,55.39,62.44,20,14,34
Mercer County,12,165,60.12,68.78,55.83,55.77,17,14,31
Russellville,4,217,60.04,67.2,54.94,57.99,18,13,31
Daviess County,3,66,59.71,66.27,54.15,58.72,17,13,30
Central Hardin,5,50,59.68,70.69,54.27,54.08,12,13,25
