Names,Colley
Adair County,0.457901715001921
Allen County-Scottsville,0.742853869065685
Anderson County,0.522004750904395
Apollo,0.341772233042299
Ashland Blazer,0.867424151369828
Augusta,0.5
Ballard Memorial,0.5
Barbourville,0.373300817754217
Bardstown,0.491418435417982
Barren County,0.624046228545662
Bath County,0.435004855810879
Beechwood,0.720569043838261
Belfry,0.490754277399771
Bell County,0.268053087760823
Bellevue,0.230356813283855
Berea,0.488939738675514
Beth Haven,0.357413066661522
Bethlehem,0.182941922347473
Betsy Layne,0.380982933194609
Bishop Brossart,0.55058134215661
Boone County,0.337445157818902
Bourbon County,0.474710422369812
Bowling Green,0.884572858914929
Boyd County,0.626082176554979
Boyle County,0.827215326464392
Bracken County,0.325711647513764
Breathitt County,0.656492007140634
Breckinridge County,0.185455568594073
Bryan Station,0.5
Buckhorn,0.528476625516126
Bullitt Central,0.350064195208087
Bullitt East,0.665403039714764
Burgin,0.263041088747441
Butler County,0.5
Caldwell County,0.485448767870107
Calloway County,0.473591866974265
Calvary Christian,0.230368767018538
Campbell County,0.598131459445657
Campbellsville,0.389207703512456
Carlisle County,0.577417790033758
Carroll County,0.5
Casey County,0.40235005348293
Caverna,0.207353403511848
Central Hardin,0.5
Christian Academy-Louisville,0.435378786430741
Christian Fellowship,0.5
Clay County,0.764455142694287
Clinton County,0.837239470905394
Collins,0.374619328044234
Community Christian (Paducah),0.284868230779198
Conner,0.661406899468356
Cooper,0.639386909221463
Corbin,0.445627057613778
Cordia,0.408905707163814
Covington Catholic,0.868775141462921
Covington Latin,0.5
Crittenden County,0.432690713760378
Cumberland County,0.373495918790022
Danville,0.481702031783212
Danville Christian,0.647460019139594
Daviess County,0.352698548269872
Dayton,0.5
DeSales,0.524640465446066
Dixie Heights,0.712744174153474
East Carter,0.5
East Jessamine,0.602834349449704
East Ridge,0.565188407660973
Edmonson County,0.5
Elizabethtown,0.644914980443458
Elliott County,0.293672141546537
Eminence,0.258026495744846
Estill County,0.519522618209659
Evangel Christian,0.478526723517355
Fairview,0.5
Floyd Central,0.5
Frankfort,0.5
Frankfort Christian,0.375
Franklin County,0.152597948746592
Franklin-Simpson,0.655537685786033
Frederick Douglass,0.586954230617622
Fulton City,0.5
Fulton County,0.211799654113666
Gallatin County,0.469830104180036
Garrard County,0.402296278572863
George Rogers Clark,0.815356993330272
Glasgow,0.495639617463732
Grant County,0.331694833196438
Graves County,0.525542387989516
Grayson County,0.502892664452443
Great Crossing,0.28553606623902
Green County,0.58098957264237
Greenup County,0.34333497398812
Greenwood,0.590851069311845
Hancock County,0.211622596338941
Harlan,0.749711678230263
Harlan County,0.83619613507349
Harrison County,0.408657379073862
Hart County,0.501851649789857
Hazard,0.683103758622336
Henderson County,0.715905964655374
Henry Clay,0.687462117127764
Henry County,0.752824351118858
Heritage Academy,0.250763148332499
Hickman County,0.523036320501004
Highlands,0.752054999889541
Highlands Latin,0.5
Holmes,0.460776031994311
Holy Cross (Covington),0.58655723164132
Holy Cross (Louisville),0.478746109996886
Hopkins County Central,0.320552985708949
Jackson County,0.5
Jenkins,0.5
John Hardin,0.888743747690634
Johnson Central,0.746595033937718
June Buchanan,0.115012102416601
Kentucky Country Day,0.436457716470189
Knott County Central,0.5
Knox Central,0.692075203183458
Lafayette,0.534353844206351
LaRue County,0.790502563169172
Lawrence County,0.491140482757281
Lee County,0.232092310915915
Leslie County,0.612193513163371
Letcher County Central,0.45808149267783
Lewis County,0.434466799189418
Lexington Catholic,0.930106673924408
Lexington Christian,0.63226976295806
Lincoln County,0.666212978639102
Livingston Central,0.265716639475966
Lloyd Memorial,0.48389415431614
Logan County,0.34959788871293
Louisville Collegiate,0.362973742753309
Ludlow,0.416495361688674
Lynn Camp,0.334043938935274
Lyon County,0.857344912000093
Madison Central,0.720662848876334
Madison Southern,0.287335240429683
Madisonville-North Hopkins,0.699206333240148
Magoffin County,0.316541538926057
Marion County,0.5
Marshall County,0.427497678673748
Martin County,0.468838292323762
Mason County,0.644314555968091
Mayfield,0.337799526546218
McCracken County,0.747486736537403
McCreary Central,0.631292078422597
McLean County,0.515555275294354
Meade County,0.677819300768384
Menifee County,0.102340594625817
Mercer County,0.625
Metcalfe County,0.629486922804421
Middlesboro,0.500265015127388
Model,0.190597397705988
Monroe County,0.389842279425629
Montgomery County,0.629820781149798
Morgan County,0.5
Muhlenberg County,0.742425292340446
Murray,0.691582294277689
Nelson County,0.165369965799822
Newport,0.352012145017843
Newport Central Catholic,0.558438934620455
Nicholas County,0.247593447467126
North Bullitt,0.203675759689975
North Hardin,0.633400718294949
North Laurel,0.906339642239805
North Oldham,0.542165355200428
Ohio County,0.537010455601404
Oldham County,0.654879614517271
Owen County,0.5
Owensboro,0.5
Owensboro Catholic,0.848717419214773
Owsley County,0.379255456450998
Paducah Tilghman,0.647307493646227
Paintsville,0.535405494395432
Paris,0.245604574292332
Paul Laurence Dunbar,0.903630512556761
Pendleton County,0.359036490048906
Perry County Central,0.268035797606446
Phelps,0.154677683502106
Pike County Central,0.579130838630835
Pikeville,0.713182862124927
Pineville,0.620842310669508
Portland Christian,0.5
Powell County,0.311373630427213
Prestonsburg,0.291835116763487
Pulaski County,0.610274361904358
Raceland,0.424976887955883
Red Bird,0.333421671709129
Robertson County,0.637217013958356
Rockcastle County,0.384064638602303
Rose Hill Christian,0.0544296963465802
Rowan County,0.735887178673393
Russell,0.686025551200047
Russell County,0.474088809039965
Russellville,0.411232341969505
Ryle,0.548314799179638
Sayre,0.582458136947839
Scott,0.504803741653692
Scott County,0.358578654803662
Shelby County,0.5
Shelby Valley,0.676586189654176
Simon Kenton,0.68877249542293
Somerset,0.786463803093694
South Laurel,0.713052127124296
South Oldham,0.464638843551811
South Warren,0.483155825588536
Southwestern,0.5
Spencer County,0.415286101030805
St. Henry,0.5
St. Mary,0.513398579638655
St. Patrick,0.121547439457529
St. Xavier,0.818494252718286
Tates Creek,0.515096964637119
Taylor County,0.31119068908059
Thomas Nelson,0.541453853906383
Todd County Central,0.134914108037031
Trigg County,0.330935110061409
Trimble County,0.126496065601284
Trinity (Louisville),0.715048697675847
Trinity (Whitesville),0.5
Union County,0.510925310351622
University Heights,0.399016183236777
Villa Madonna,0.5
